,reward1,reward2
2851,4.554694002,4.736876205
2852,4.546352427,4.550423359
2853,4.474152011,4.626840435
2854,4.546428284,4.659243247
2855,4.654346423,4.641386955
2856,4.662421721,4.592105931
2857,4.453456555,4.612773078
2858,4.546517982,4.630912391
2859,4.49003464,4.53336071
2860,4.470496671,4.647573719
2861,4.435138278,4.580077019
2862,4.537851847,4.538607971
2863,4.639886201,4.646766362
2864,4.532512781,4.599118869
2865,4.577344558,4.571851669
2866,4.656331602,4.491579878
2867,4.581908065,4.582718179
2868,4.505843503,4.600349154
2869,4.587767369,4.636406683
2870,4.640241103,4.645356596
2871,4.252330294,4.652747449
2872,4.540378794,4.580649306
2873,4.548826139,4.651726487
2874,4.617853768,4.590150186
2875,4.463603286,4.662372141
2876,4.494617804,4.676567437
2877,4.389367045,4.573238975
2878,4.509229352,4.696951445
2879,4.668209443,4.639524896
2880,4.527088795,4.608998153
2881,4.544032738,4.675355767
2882,4.642794639,4.561570776
2883,4.618320949,4.55536128
2884,4.560084712,4.5708179
2885,4.454613514,4.521669156
2886,4.706103192,4.561333362
2887,4.544253243,4.551642334
2888,4.515515869,4.652373662
2889,4.564316637,4.650775373
2890,4.646167086,4.628427521
2891,4.547309116,4.65089285
2892,4.519853872,4.621722319
2893,4.620334738,4.722298176
2894,4.488109232,4.641610957
2895,4.629538775,4.569996474
2896,4.574788828,4.618143539
2897,4.540150431,4.581085094
2898,4.685658156,4.740751471
2899,4.517113351,4.551093259
2900,4.477033555,4.605442426
2901,4.567616649,4.63839146
2902,4.541894653,4.693004489
2903,4.582280373,4.636155068
2904,4.495118113,4.603459444
2905,4.533286522,4.609801592
2906,4.402651535,4.681824555
2907,4.638703017,4.688807053
2908,4.603817518,4.570507332
2909,4.536945302,4.604670938
2910,4.538123537,4.594936195
2911,4.591374817,4.49278415
2912,4.67764051,4.681137907
2913,4.462602604,4.546699169
2914,4.414327867,4.558061866
2915,4.431715541,4.65400709
2916,4.584435662,4.536255211
2917,4.464916363,4.705736928
2918,4.509279739,4.525609437
2919,4.571945052,4.623963999
2920,4.539528796,4.630282343
2921,4.433463814,4.631735713
2922,4.686480708,4.612798529
2923,4.553606933,4.650551464
2924,4.687159284,4.556391218
2925,4.552651895,4.623974245
2926,4.51567574,4.605451597
2927,4.534259743,4.617048292
2928,4.611618769,4.637479181
2929,4.599848827,4.657137404
2930,4.558685984,4.655758369
2931,4.582739193,4.576412483
2932,4.522218647,4.658463502
2933,4.642989039,4.651537358
2934,4.705041229,4.600272021
2935,4.613659193,4.56196848
2936,4.441439976,4.709363399
2937,4.604360379,4.63685254
2938,4.561479531,4.60567645
2939,4.572840754,4.649925088
2940,4.457140535,4.596351632
2941,4.352125498,4.576944583
2942,4.63904058,4.545068829
2943,4.585591653,4.701095565
2944,4.587192161,4.587978014
2945,4.538958693,4.621280562
2946,4.543963675,4.58982784
2947,4.617558596,4.596496644
2948,4.539264882,4.518258703
2949,4.573553237,4.702726207
2950,4.600115674,4.648867309
2951,4.659433385,4.578943669
2952,4.507710801,4.637899689
2953,4.659525861,4.580407529
2954,4.542456529,4.703681509
2955,4.51383385,4.663203818
2956,4.490669379,4.641810857
2957,4.583991639,4.586863896
2958,4.365150163,4.562340857
2959,4.475675986,4.678122325
2960,4.531266085,4.678078084
2961,4.649445668,4.639949875
2962,4.560833989,4.646606581
2963,4.447233519,4.632069138
2964,4.743172655,4.552726888
2965,4.638367202,4.668133681
2966,4.450100085,4.589855619
2967,4.61580318,4.486360212
2968,4.5625312,4.581945211
2969,4.552158927,4.589809402
2970,4.552136967,4.450888213
2971,4.524986052,4.531605148
2972,4.578338767,4.499141748
2973,4.57121153,4.492249642
2974,4.504553608,4.56136491
2975,4.599194633,4.54846572
2976,4.556629185,4.677166476
2977,4.577138618,4.618223179
2978,4.514607552,4.525714107
2979,4.452237528,4.591050538
2980,4.556162185,4.537601021
2981,4.656099944,4.574196268
2982,4.641275571,4.637719617
2983,4.630578127,4.590661509
2984,4.437194045,4.626531098
2985,4.52960087,4.571019267
2986,4.581474709,4.666821358
2987,4.550477436,4.591264667
2988,4.488422855,4.633631656
2989,4.614603187,4.628283447
2990,4.504630285,4.661185939
2991,4.38045591,4.506986726
2992,4.595563349,4.606390794
2993,4.576094546,4.639223129
2994,4.566451801,4.594702577
2995,4.622979511,4.532111783
2996,4.646261155,4.574583011
2997,4.533278605,4.548208564
2998,4.417556301,4.577612044
2999,4.496417026,4.597658638
3000,4.489871602,4.595869015
3001,4.586602416,4.662933074
3002,4.651506672,4.550764244
3003,4.597561982,4.626992279
3004,4.703644177,4.513565889
3005,4.598802565,4.530057623
3006,4.625355917,4.63898504
3007,4.550740574,4.544421619
3008,4.659579866,4.60317206
3009,4.524534188,4.594159855
3010,4.573409544,4.654185384
3011,4.452466847,4.470183743
3012,4.600026555,4.647765992
3013,4.646113712,4.568550105
3014,4.432235021,4.658384995
3015,4.501364335,4.587623732
3016,4.544500584,4.563771111
3017,4.567276853,4.604900214
3018,4.538191838,4.583198238
3019,4.633300833,4.587621628
3020,4.603897202,4.616784803
3021,4.60343695,4.639679505
3022,4.538606053,4.614799242
3023,4.632709859,4.582619764
3024,4.514604452,4.608322808
3025,4.59618298,4.567665218
3026,4.571407309,4.472741158
3027,4.635438395,4.523565879
3028,4.602174472,4.587167737
3029,4.42837935,4.619239824
3030,4.728998019,4.616174454
3031,4.487141704,4.591820817
3032,4.567769442,4.619446712
3033,4.459288774,4.599030382
3034,4.560570954,4.622200509
3035,4.702559139,4.568866197
3036,4.536071304,4.581215052
3037,4.549088388,4.548902666
3038,4.591331441,4.650735178
3039,4.583263728,4.558560757
3040,4.501040737,4.556403571
3041,4.472997365,4.592202762
3042,4.632086415,4.572030593
3043,4.674701502,4.591581694
3044,4.399439263,4.635864438
3045,4.628488989,4.669886016
3046,4.491660397,4.496971922
3047,4.496236063,4.578717908
3048,4.589679969,4.501920897
3049,4.606828708,4.57724114
3050,4.512085581,4.722943089
3051,4.64333752,4.560481658
3052,4.557978585,4.50685011
3053,4.498042429,4.554755676
3054,4.568672538,4.565584943
3055,4.624356972,4.538659715
3056,4.613366529,4.586831046
3057,4.556891197,4.553872013
3058,4.624039063,4.545159868
3059,4.421802561,4.627090814
3060,4.556360471,4.503621487
3061,4.514556278,4.517215423
3062,4.651506455,4.664517354
3063,4.460328975,4.520066172
3064,4.588419134,4.615850197
3065,4.459654063,4.487405099
3066,4.684415054,4.609320167
3067,4.655319525,4.433094526
3068,4.52737036,4.446697069
3069,4.672621973,4.485907677
3070,4.620251034,4.495566916
3071,4.595888475,4.542203528
3072,4.524866837,4.479910377
3073,4.50306269,4.608457217
3074,4.467065764,4.481113662
3075,4.578705929,4.496583689
3076,4.582535165,4.552175341
3077,4.549303696,4.559082775
3078,4.556410284,4.474372287
3079,4.534819895,4.531738152
3080,4.590893283,4.517587802
3081,4.643215421,4.54907021
3082,4.603138896,4.443434697
3083,4.627182885,4.467045807
3084,4.586208843,4.440501021
3085,4.537262371,4.431984322
3086,4.606064759,4.443468046
3087,4.532923087,4.503417179
3088,4.483221045,4.467051237
3089,4.522551851,4.491039004
3090,4.583722619,4.526100964
3091,4.373334769,4.527663738
3092,4.487892845,4.580580407
3093,4.675480781,4.552904289
3094,4.670380032,4.451110639
3095,4.61068304,4.49493607
3096,4.594988454,4.502272337
3097,4.645955673,4.51181953
3098,4.500963044,4.570663464
3099,4.584875235,4.600129929
3100,4.5894925,4.557238165
3101,4.580000797,4.565535211
3102,4.44305587,4.584718393
3103,4.526416934,4.529370185
3104,4.61225351,4.553505625
3105,4.583208586,4.545091911
3106,4.585791091,4.480769803
3107,4.570773649,4.554773968
3108,4.477827932,4.472451173
3109,4.550049634,4.535084756
3110,4.582504043,4.585353488
3111,4.592978115,4.535759111
3112,4.516338654,4.585619469
3113,4.670572563,4.496954539
3114,4.589703992,4.391281693
3115,4.597436534,4.534104005
3116,4.669431909,4.558926305
3117,4.463455165,4.470035102
3118,4.698699117,4.592659096
3119,4.633256594,4.581864348
3120,4.627960181,4.442931531
3121,4.473377553,4.564109641
3122,4.535570533,4.621985265
3123,4.576807848,4.585991783
3124,4.439923255,4.498879705
3125,4.582696374,4.658903507
3126,4.660523564,4.631434658
3127,4.611327699,4.554262488
3128,4.545183559,4.538565356
3129,4.569865255,4.634939063
3130,4.601419272,4.611754563
3131,4.565338915,4.563936413
3132,4.663973298,4.580486054
3133,4.573900483,4.684295922
3134,4.486496551,4.565552449
3135,4.607500593,4.552259432
3136,4.615092304,4.625967523
3137,4.405056821,4.611135544
3138,4.450806335,4.551009308
3139,4.598832197,4.613794404
3140,4.539969246,4.503821245
3141,4.710920017,4.580255693
3142,4.490347546,4.619214822
3143,4.604951007,4.560392562
3144,4.409664104,4.54207409
3145,4.551204035,4.500340306
3146,4.489795257,4.595025717
3147,4.425514693,4.614866368
3148,4.457490547,4.613078065
3149,4.429658962,4.6645286
3150,4.595548111,4.583747344
3151,4.413664813,4.599655775
3152,4.61884896,4.593668063
3153,4.488644035,4.611475277
3154,4.462406836,4.641047478
3155,4.592747896,4.636889391
3156,4.445497068,4.674349547
3157,4.383589059,4.632814723
3158,4.61795128,4.614429927
3159,4.445008838,4.535476876
3160,4.604281624,4.67233052
3161,4.513377141,4.569393566
3162,4.567924984,4.618817331
3163,4.52847153,4.628637502
3164,4.362995119,4.609088426
3165,4.522804774,4.65367681
3166,4.48866676,4.531670772
3167,4.507836522,4.574303912
3168,4.632239213,4.586275767
3169,4.504401786,4.656102624
3170,4.563156648,4.615574075
3171,4.53320582,4.610942249
3172,4.470271422,4.631829161
3173,4.576817556,4.771761098
3174,4.471264997,4.562889241
3175,4.52297471,4.63329205
3176,4.474272075,4.456098553
3177,4.488334409,4.514176066
3178,4.516479217,4.550356416
3179,4.574816672,4.623672912
3180,4.48427727,4.580444185
3181,4.659596861,4.610267299
3182,4.461853078,4.558373037
3183,4.495642079,4.576209609
3184,4.577501882,4.671468781
3185,4.447502716,4.430058934
3186,4.63535261,4.579648997
3187,4.509524148,4.465235672
3188,4.592049654,4.594960792
3189,4.400682189,4.450146192
3190,4.596148158,4.469892411
3191,4.449121403,4.592456579
3192,4.53528714,4.450712557
3193,4.561235641,4.520220206
3194,4.538924052,4.530180199
3195,4.481591478,4.561654593
3196,4.513293286,4.533160684
3197,4.438483882,4.487610201
3198,4.562444584,4.537916015
3199,4.609493994,4.509540515
3200,4.410362275,4.529305766
3201,4.570367834,4.417204874
3202,4.598978937,4.489219855
3203,4.481232188,4.531701408
3204,4.655400237,4.498076413
3205,4.519981019,4.518144836
3206,4.346331287,4.479026503
3207,4.353111922,4.535612373
3208,4.479332168,4.539995128
3209,4.406641591,4.533490614
3210,4.476115157,4.573853296
3211,4.335172093,4.571141593
3212,4.42262413,4.524843852
3213,4.482551153,4.495417782
3214,4.515461396,4.505743789
3215,4.490782729,4.561436101
3216,4.31353108,4.616073635
3217,4.44494712,4.524045154
3218,4.487792461,4.61474182
3219,4.44829989,4.545099488
3220,4.51130575,4.597985948
3221,4.483171667,4.484655404
3222,4.673111488,4.653263653
3223,4.378630431,4.596906709
3224,4.4689469,4.622641184
3225,4.591191767,4.553270369
3226,4.363199811,4.518002997
3227,4.449439629,4.591832014
3228,4.473196875,4.54952974
3229,4.410658933,4.597204152
3230,4.382497832,4.62143513
3231,4.410621401,4.555603932
3232,4.482756637,4.554807981
3233,4.410859047,4.656786344
3234,4.421198674,4.557969288
3235,4.54965272,4.635534922
3236,4.42733955,4.551599649
3237,4.540509076,4.589299261
3238,4.430693101,4.543272779
3239,4.528164811,4.608500997
3240,4.43038791,4.599909791
3241,4.52471605,4.638441879
3242,4.484961285,4.604364655
3243,4.449809321,4.537322485
3244,4.374147317,4.608284869
3245,4.37810686,4.594195679
3246,4.523085268,4.598359118
3247,4.537353952,4.516978962
3248,4.406427999,4.591474441
3249,4.307037929,4.499318377
3250,4.433267466,4.575361037
3251,4.427908437,4.645767718
3252,4.453672417,4.678399948
3253,4.466897373,4.53742185
3254,4.564579032,4.615115107
3255,4.434656775,4.581851772
3256,4.40693778,4.628988827
3257,4.359305816,4.474419944
3258,4.423010081,4.575224417
3259,4.473067009,4.621649239
3260,4.495401933,4.56261667
3261,4.62464937,4.641796471
3262,4.500075978,4.533873948
3263,4.436717004,4.593254912
3264,4.552855795,4.497051986
3265,4.51833247,4.542901772
3266,4.520038162,4.55592602
3267,4.398582681,4.593885902
3268,4.352192101,4.438932113
3269,4.49163014,4.664614442
3270,4.444669091,4.587242158
3271,4.28574589,4.563934605
3272,4.611980559,4.574228228
3273,4.420385179,4.616200579
3274,4.68266324,4.608361393
3275,4.475945779,4.571398663
3276,4.536688536,4.637620847
3277,4.641538216,4.537633656
3278,4.646583156,4.56175854
3279,4.331881671,4.540853707
3280,4.495073748,4.604708108
3281,4.56519192,4.560724811
3282,4.423431208,4.542459579
3283,4.527320235,4.571864523
3284,4.508435474,4.584581186
3285,4.559878363,4.631455646
3286,4.509767417,4.53117315
3287,4.45929471,4.665707009
3288,4.628976195,4.641223887
3289,4.602883618,4.558047346
3290,4.512345325,4.609202358
3291,4.528852808,4.611857411
3292,4.578262954,4.53663504
3293,4.521182964,4.612316853
3294,4.466461319,4.581848801
3295,4.518632535,4.605714792
3296,4.624825915,4.618371827
3297,4.642235462,4.609875113
3298,4.593079628,4.526299054
3299,4.573627457,4.594598321
3300,4.441663233,4.543200936
3301,4.570163403,4.451199449
3302,4.374800783,4.65269677
3303,4.473266288,4.594051312
3304,4.571116668,4.505271559
3305,4.616628389,4.564071211
3306,4.706206855,4.507685632
3307,4.500604368,4.580029061
3308,4.553187544,4.612737476
3309,4.606285631,4.586644215
3310,4.585061513,4.629230771
3311,4.698400946,4.63952362
3312,4.462615467,4.62488898
3313,4.5194576,4.599034156
3314,4.411632051,4.588093373
3315,4.587317095,4.673920344
3316,4.730946375,4.493136817
3317,4.570931413,4.565759762
3318,4.610575532,4.698190192
3319,4.502480311,4.673588443
3320,4.514456639,4.613436083
3321,4.581557085,4.565909865
3322,4.584238399,4.597388824
3323,4.664338075,4.558078793
3324,4.51150899,4.568751394
3325,4.638506945,4.654000849
3326,4.716444023,4.648610266
3327,4.407449065,4.616850895
3328,4.566147286,4.655256864
3329,4.583665317,4.571056813
3330,4.614625298,4.518887894
3331,4.57904216,4.548112908
3332,4.641346656,4.523695735
3333,4.507781028,4.483478466
3334,4.555865251,4.564120984
3335,4.589458306,4.657441237
3336,4.522005386,4.559129984
3337,4.612874517,4.640121234
3338,4.440977762,4.55013303
3339,4.519874172,4.594229911
3340,4.589712172,4.511192833
3341,4.580069506,4.583376159
3342,4.641805792,4.607035373
3343,4.641832925,4.469012816
3344,4.63489186,4.54439768
3345,4.616953979,4.540679389
3346,4.57902541,4.514590878
3347,4.545896949,4.599273483
3348,4.640868626,4.48602326
3349,4.657917058,4.472592267
3350,4.665193724,4.521160767
3351,4.506943615,4.561574168
3352,4.532683153,4.653814175
3353,4.602075982,4.625149384
3354,4.653335554,4.516392611
3355,4.536462562,4.535323842
3356,4.685994673,4.560081109
3357,4.487560316,4.683322354
3358,4.526352824,4.642030422
3359,4.661444754,4.563580505
3360,4.486433577,4.572962129
3361,4.469388555,4.531522722
3362,4.512736024,4.609574688
3363,4.563496654,4.580904486
3364,4.532616254,4.629267314
3365,4.551842008,4.491399175
3366,4.622343785,4.587969047
3367,4.545557117,4.635130279
3368,4.704085474,4.562469402
3369,4.525992513,4.510403276
3370,4.503891742,4.499560974
3371,4.568276802,4.488232808
3372,4.6341459,4.563121351
3373,4.540835889,4.620265436
3374,4.549308304,4.626060639
3375,4.532216955,4.598428022
3376,4.439542423,4.616226487
3377,4.693411268,4.634630695
3378,4.532466179,4.70826614
3379,4.661286196,4.654115805
3380,4.594033499,4.608538867
3381,4.768651097,4.592871811
3382,4.52727933,4.602103497
3383,4.598834973,4.534315365
3384,4.407222236,4.536129947
3385,4.523076456,4.562949139
3386,4.490776101,4.646456085
3387,4.690425304,4.618111349
3388,4.458957217,4.628835075
3389,4.531628727,4.667886067
3390,4.59957727,4.572870812
3391,4.532595743,4.573012693
3392,4.614848192,4.508906517
3393,4.567477692,4.626551888
3394,4.690396863,4.571300857
3395,4.442891752,4.674064945
3396,4.498513726,4.584636757
3397,4.572586099,4.584366838
3398,4.451733922,4.586302027
3399,4.665189382,4.618349312
3400,4.594401474,4.658621342
3401,4.611144271,4.609794256
3402,4.63911462,4.621358381
3403,4.441454889,4.600467424
3404,4.601551921,4.676951048
3405,4.440299233,4.578331333
3406,4.601341167,4.613215155
3407,4.438079424,4.546271337
3408,4.468246277,4.563782606
3409,4.517622797,4.555871737
3410,4.527169844,4.662662921
3411,4.660083267,4.674230562
3412,4.502846667,4.649031678
3413,4.440000351,4.646674112
3414,4.553458537,4.715734906
3415,4.661215378,4.614046501
3416,4.596413884,4.660986572
3417,4.448936402,4.701177246
3418,4.478557137,4.637755789
3419,4.595968474,4.645395174
3420,4.495193212,4.651777812
3421,4.543403552,4.597529956
3422,4.512487651,4.573093133
3423,4.762974996,4.579859366
3424,4.53378926,4.667475007
3425,4.578889895,4.676072262
3426,4.531602843,4.667521977
3427,4.444468662,4.634704832
3428,4.408539021,4.711389155
3429,4.714949657,4.645502257
3430,4.747441588,4.654146942
3431,4.351412014,4.739223777
3432,4.692191906,4.624637521
3433,4.378231886,4.672945667
3434,4.48028682,4.689638445
3435,4.641260929,4.714037216
3436,4.561318989,4.619071623
3437,4.470285806,4.685332356
3438,4.598100312,4.763223258
3439,4.603225812,4.694760713
3440,4.513516926,4.707847627
3441,4.610205865,4.61818347
3442,4.598033384,4.741474575
3443,4.682352428,4.621043948
3444,4.511453618,4.589520831
3445,4.569945183,4.687600149
3446,4.790624849,4.622187576
3447,4.754202801,4.754540359
3448,4.643377067,4.682940314
3449,4.459716712,4.766720797
3450,4.565373179,4.519057523
3451,4.545162304,4.646687188
3452,4.556939705,4.769522276
3453,4.572736524,4.638541217
3454,4.656207313,4.607328641
3455,4.489584096,4.611721042
3456,4.484265716,4.722977869
3457,4.512304367,4.694601748
3458,4.560350977,4.595715886
3459,4.409471138,4.605147932
3460,4.502023865,4.683210851
3461,4.64674642,4.618446534
3462,4.470198256,4.660001971
3463,4.518339535,4.689911302
3464,4.521997044,4.626313643
3465,4.640952024,4.602843568
3466,4.419351423,4.616785506
3467,4.570619381,4.636951347
3468,4.693243258,4.639762073
3469,4.503325549,4.587548835
3470,4.467690336,4.695494164
3471,4.60194839,4.662968863
3472,4.60518237,4.663598359
3473,4.455489857,4.641138076
3474,4.625435466,4.68590148
3475,4.555222043,4.551637905
3476,4.661586965,4.696916627
3477,4.503876548,4.658898268
3478,4.552086967,4.582423344
3479,4.494998341,4.630922115
3480,4.554768136,4.709157739
3481,4.500245693,4.615000116
3482,4.535321624,4.628415464
3483,4.471181404,4.546186356
3484,4.502118689,4.5861888
3485,4.662339331,4.574655175
3486,4.563820181,4.701662462
3487,4.575553331,4.630791367
3488,4.679408087,4.67646134
3489,4.600695671,4.702693403
3490,4.60280704,4.616891694
3491,4.679066805,4.617294209
3492,4.608400063,4.69923385
3493,4.622176834,4.61386219
3494,4.608133453,4.626999268
3495,4.603787047,4.608255932
3496,4.565423696,4.593913761
3497,4.587653824,4.693343265
3498,4.655494222,4.576496874
3499,4.430356662,4.59840534
3500,4.535375192,4.567229619
3501,4.499133601,4.650701357
3502,4.588492438,4.646105532
3503,4.433835783,4.590171994
3504,4.586078617,4.658685888
3505,4.568196448,4.584705693
3506,4.642087708,4.724341805
3507,4.637145181,4.663768114
3508,4.563753783,4.756912256
3509,4.714577723,4.571727766
3510,4.60288421,4.556237216
3511,4.698330297,4.700348957
3512,4.452212126,4.646726583
3513,4.448389031,4.613824636
3514,4.580609028,4.614874608
3515,4.563980126,4.551186815
3516,4.624199235,4.566023987
3517,4.574258481,4.686077318
3518,4.614356251,4.615350173
3519,4.414825511,4.579099178
3520,4.657626897,4.678535821
3521,4.603868158,4.634998465
3522,4.631772707,4.690577844
3523,4.475489194,4.572917541
3524,4.629578909,4.563965997
3525,4.509120355,4.5710831
3526,4.522037693,4.675226343
3527,4.68214159,4.575030013
3528,4.508010466,4.569961502
3529,4.58910947,4.597795957
3530,4.489839523,4.607849926
3531,4.68021098,4.627305148
3532,4.566623851,4.709001659
3533,4.603525512,4.615925864
3534,4.604475524,4.6576821
3535,4.538912011,4.623291113
3536,4.674759512,4.573678486
3537,4.395385817,4.648038711
3538,4.668355874,4.630036499
3539,4.569557355,4.67486021
3540,4.623639002,4.700161469
3541,4.618915516,4.710465423
3542,4.693660045,4.733973916
3543,4.478051669,4.734299741
3544,4.511357937,4.642954975
3545,4.555022352,4.623512401
3546,4.644543121,4.576244621
3547,4.651906754,4.752378044
3548,4.648314103,4.745703014
3549,4.573846003,4.624254688
3550,4.572954157,4.676445595
3551,4.402146035,4.70017264
3552,4.668042288,4.681035943
3553,4.485778784,4.719496038
3554,4.62453559,4.6987899
3555,4.63708774,4.628385408
3556,4.575327076,4.632265173
3557,4.605350931,4.587391616
3558,4.581672996,4.709734649
3559,4.66091048,4.646517371
3560,4.530314803,4.657977059
3561,4.661364021,4.69555722
3562,4.732367423,4.739205481
3563,4.623133277,4.680761046
3564,4.720305121,4.53613666
3565,4.590126668,4.687160762
3566,4.728735084,4.662873144
3567,4.511312268,4.638333349
3568,4.709120141,4.658935574
3569,4.493596662,4.599451487
3570,4.603480082,4.622062292
3571,4.596343585,4.723522935
3572,4.580246532,4.567121734
3573,4.634301244,4.625546122
3574,4.580748225,4.717840834
3575,4.589926177,4.613215454
3576,4.634885734,4.626854363
3577,4.644067137,4.83763502
3578,4.704934447,4.602416411
3579,4.569488969,4.605241329
3580,4.571494275,4.62305336
3581,4.591582456,4.72435479
3582,4.598657523,4.575629131
3583,4.6604387,4.647511823
3584,4.612777698,4.629085178
3585,4.651465812,4.521272364
3586,4.510192127,4.601900091
3587,4.641907275,4.648313727
3588,4.686630932,4.755951482
3589,4.621496814,4.62645369
3590,4.605263437,4.679110438
3591,4.538048758,4.664282319
3592,4.654754977,4.585184551
3593,4.522271272,4.608854789
3594,4.526535131,4.57417015
3595,4.623667526,4.619148696
3596,4.680012301,4.54733551
3597,4.502778906,4.66503805
3598,4.614860931,4.581036152
3599,4.452111586,4.560898877
3600,4.745289213,4.587014817
3601,4.674401615,4.601757785
3602,4.549539228,4.582243781
3603,4.551816309,4.607156168
3604,4.494468472,4.653969388
3605,4.521563535,4.592663947
3606,4.518673135,4.607222626
3607,4.553160398,4.677451856
3608,4.441364168,4.605592002
3609,4.483524311,4.609687715
3610,4.636455222,4.663462244
3611,4.707944598,4.629629103
3612,4.683763974,4.635762988
3613,4.689620088,4.531057044
3614,4.529590999,4.745388632
3615,4.686976294,4.66941705
3616,4.598255981,4.699931506
3617,4.773681172,4.711333606
3618,4.743931347,4.669589981
3619,4.751679579,4.643183803
3620,4.623538031,4.663018404
3621,4.461123414,4.550199905
3622,4.71430969,4.676413703
3623,4.634980232,4.702108257
3624,4.493204237,4.684396572
3625,4.623946731,4.571667034
3626,4.657691861,4.559174958
3627,4.594357941,4.579784036
3628,4.555208248,4.535364993
3629,4.632332755,4.522917318
3630,4.470441631,4.597597251
3631,4.73229144,4.684410187
3632,4.537160332,4.624082368
3633,4.620135681,4.590566934
3634,4.609372365,4.612896024
3635,4.526409997,4.584978227
3636,4.512262392,4.649182118
3637,4.65299531,4.756309727
3638,4.725776499,4.634160994
3639,4.437018143,4.689538532
3640,4.613682405,4.686868968
3641,4.487616397,4.640915881
3642,4.483355649,4.570123403
3643,4.619401803,4.648254658
3644,4.540144254,4.687177684
3645,4.697755412,4.645300732
3646,4.794840979,4.611274675
3647,4.556594946,4.708714265
3648,4.579921496,4.58566958
3649,4.823418409,4.601402803
3650,4.689028244,4.822252858
3651,4.601175213,4.588930606
3652,4.66783831,4.665014122
3653,4.663150707,4.649628189
3654,4.486548066,4.657715258
3655,4.573727806,4.647631393
3656,4.551038141,4.638965518
3657,4.743230068,4.646596836
3658,4.404501345,4.5748301
3659,4.528932803,4.700283167
3660,4.711599117,4.64054495
3661,4.733484238,4.712761634
3662,4.609801843,4.694626298
3663,4.600490079,4.675723596
3664,4.650817853,4.627325408
3665,4.710952087,4.648835701
3666,4.772921566,4.730157636
3667,4.60771068,4.678857661
3668,4.725286711,4.733422974
3669,4.748360585,4.691144505
3670,4.692808614,4.576368375
3671,4.570341328,4.619113783
3672,4.559390405,4.731138642
3673,4.580289128,4.600436124
3674,4.530472825,4.642779859
3675,4.447880165,4.619968736
3676,4.68807572,4.580617736
3677,4.646093834,4.551807071
3678,4.689188679,4.615466723
3679,4.499353544,4.559338164
3680,4.616972055,4.690513993
3681,4.665867862,4.588582859
3682,4.510451607,4.565377997
3683,4.67761678,4.593012911
3684,4.633037552,4.658703421
3685,4.666525165,4.659507372
3686,4.613688158,4.673541403
3687,4.67363843,4.639485573
3688,4.643192833,4.700059855
3689,4.597466511,4.567741559
3690,4.576533759,4.692155571
3691,4.531494875,4.616453208
3692,4.685889666,4.685903735
3693,4.506598349,4.667001238
3694,4.680825591,4.730112466
3695,4.562870262,4.706722032
3696,4.739383839,4.665653682
3697,4.630681675,4.591585384
3698,4.674313557,4.706313348
3699,4.484034737,4.725946338
3700,4.680080041,4.730438612
3701,4.60457567,4.696058371
3702,4.479521888,4.655626683
3703,4.592463202,4.625134076
3704,4.534063397,4.640961828
3705,4.552318277,4.632038179
3706,4.592208237,4.595442016
3707,4.578894819,4.665672975
3708,4.535989595,4.776461672
3709,4.461780694,4.820072283
3710,4.649476242,4.693431347
3711,4.432996527,4.721801232
3712,4.452903028,4.67671995
3713,4.570464304,4.649902075
3714,4.565626137,4.570059196
3715,4.385259647,4.634899393
3716,4.738086094,4.671812304
3717,4.725353087,4.693591589
3718,4.73941835,4.679314957
3719,4.606213581,4.657745543
3720,4.606248727,4.652079276
3721,4.692773878,4.655428292
3722,4.613407025,4.634676539
3723,4.689726709,4.64248506
3724,4.559582163,4.593630805
3725,4.614881416,4.643621799
3726,4.675510467,4.656599278
3727,4.623185428,4.558226036
3728,4.618215597,4.653225301
3729,4.58887707,4.607699904
3730,4.561422715,4.71731162
3731,4.652440995,4.576971942
3732,4.656254056,4.606755719
3733,4.647253705,4.68224042
3734,4.690989381,4.763510742
3735,4.401617525,4.679637094
3736,4.397666681,4.719497288
3737,4.38921556,4.605859577
3738,4.712773518,4.514531677
3739,4.506856709,4.61050342
3740,4.430989269,4.554409684
3741,4.480027807,4.490833326
3742,4.390652254,4.548569186
3743,4.647669274,4.647780487
3744,4.745531848,4.615797173
3745,4.588435591,4.69790715
3746,4.642434712,4.662731167
3747,4.479569611,4.585490102
3748,4.528169579,4.653169227
3749,4.699904265,4.596668071
3750,4.619518763,4.566323551
3751,4.688737691,4.649888237
3752,4.579124563,4.669610472
3753,4.743827743,4.635728044
3754,4.798045033,4.643530837
3755,4.611242712,4.563667077
3756,4.735282376,4.638831749
3757,4.715798554,4.660235386
3758,4.525038043,4.611285101
3759,4.591256641,4.673937123
3760,4.510804955,4.637436248
3761,4.678716828,4.664643091
3762,4.577558083,4.665859512
3763,4.608787763,4.643323847
3764,4.506546278,4.716129715
3765,4.685273743,4.634987537
3766,4.595245253,4.685203998
3767,4.62256728,4.735701486
3768,4.444284658,4.789195367
3769,4.840646135,4.749933394
3770,4.738970073,4.71536336
3771,4.64451755,4.717409287
3772,4.603410952,4.656253317
3773,4.70119699,4.622776422
3774,4.617384712,4.688311474
3775,4.609694065,4.686977797
3776,4.579380585,4.690782527
3777,4.605348883,4.710715155
3778,4.746445846,4.714622124
3779,4.673933589,4.773529148
3780,4.549228579,4.740157142
3781,4.647163491,4.633244236
3782,4.574280915,4.655704216
